"StichtagDatJahr","QuarSort","QuarCd","QuarLang","AlterVSort","AlterVKurz","AlterV05Sort","AlterV05Kurz","AnzBestWir"
2015,83,083,"Weinegg",87,87,18,"85-89",17
2015,92,092,"Altstetten",94,94,19,"90-94",23
2015,121,121,"Saatlen",90,90,19,"90-94",12
2015,81,081,"Seefeld",98,98,20,"95-99",1
2015,115,115,"Oerlikon",86,86,18,"85-89",83
2015,102,102,"Wipkingen",73,73,15,"70-74",80
2015,24,024,"Enge",72,72,15,"70-74",50
2015,12,012,"Hochschulen",91,91,19,"90-94",4
2015,72,072,"Hottingen",72,72,15,"70-74",93
2015,51,051,"Gewerbeschule",75,75,16,"75-79",25
2015,21,021,"Wollishofen",96,96,20,"95-99",10
2015,122,122,"Schwamendingen-Mitte",84,84,17,"80-84",61
2015,82,082,"Mühlebach",83,83,17,"80-84",20
2015,42,042,"Langstrasse",73,73,15,"70-74",50
2015,123,123,"Hirzenbach",88,88,18,"85-89",43
2015,122,122,"Schwamendingen-Mitte",73,73,15,"70-74",101
2015,72,072,"Hottingen",79,79,16,"75-79",58
2015,63,063,"Oberstrass",9,9,2,"5-9",88
2015,122,122,"Schwamendingen-Mitte",95,95,20,"95-99",11
2015,71,071,"Fluntern",98,98,20,"95-99",2
2015,12,012,"Hochschulen",89,89,18,"85-89",6
2015,34,034,"Sihlfeld",91,91,19,"90-94",41
2015,51,051,"Gewerbeschule",92,92,19,"90-94",12
2015,34,034,"Sihlfeld",70,70,15,"70-74",134
2015,71,071,"Fluntern",99,99,20,"95-99",1
2015,102,102,"Wipkingen",99,99,20,"95-99",3
2015,91,091,"Albisrieden",98,98,20,"95-99",6
2015,63,063,"Oberstrass",83,83,17,"80-84",52
2015,102,102,"Wipkingen",92,92,19,"90-94",21
2015,41,041,"Werd",74,74,15,"70-74",6
2015,44,044,"Hard",87,87,18,"85-89",34
2015,122,122,"Schwamendingen-Mitte",83,83,17,"80-84",71
2015,44,044,"Hard",94,94,19,"90-94",5
2015,111,111,"Affoltern",8,8,2,"5-9",245
2015,119,119,"Seebach",96,96,20,"95-99",4
2015,24,024,"Enge",85,85,18,"85-89",36
2015,31,031,"Alt-Wiedikon",97,97,20,"95-99",4
2015,21,021,"Wollishofen",70,70,15,"70-74",135
2015,41,041,"Werd",99,99,20,"95-99",1
2015,23,023,"Leimbach",72,72,15,"70-74",51
2015,63,063,"Oberstrass",96,96,20,"95-99",7
2015,52,052,"Escher Wyss",85,85,18,"85-89",4
2015,21,021,"Wollishofen",99,99,20,"95-99",4
2015,51,051,"Gewerbeschule",94,94,19,"90-94",7
2015,73,073,"Hirslanden",92,92,19,"90-94",24
2015,74,074,"Witikon",91,91,19,"90-94",43
2015,34,034,"Sihlfeld",94,94,19,"90-94",24
2015,24,024,"Enge",98,98,20,"95-99",3
2015,33,033,"Friesenberg",89,89,18,"85-89",38
2015,73,073,"Hirslanden",93,93,19,"90-94",32
2015,12,012,"Hochschulen",87,87,18,"85-89",9
2015,73,073,"Hirslanden",73,73,15,"70-74",61
2015,82,082,"Mühlebach",97,97,20,"95-99",1
2015,21,021,"Wollishofen",88,88,18,"85-89",96
2015,102,102,"Wipkingen",98,98,20,"95-99",7
2015,34,034,"Sihlfeld",97,97,20,"95-99",6
2015,83,083,"Weinegg",98,98,20,"95-99",2
2015,23,023,"Leimbach",70,70,15,"70-74",49
2015,21,021,"Wollishofen",89,89,18,"85-89",75
2015,31,031,"Alt-Wiedikon",95,95,20,"95-99",6
2015,71,071,"Fluntern",78,78,16,"75-79",62
2015,92,092,"Altstetten",84,84,17,"80-84",150
2015,71,071,"Fluntern",97,97,20,"95-99",9
2015,115,115,"Oerlikon",97,97,20,"95-99",6
2015,23,023,"Leimbach",95,95,20,"95-99",4
2015,23,023,"Leimbach",96,96,20,"95-99",2
2015,52,052,"Escher Wyss",98,98,20,"95-99",1
2015,119,119,"Seebach",94,94,19,"90-94",10
2015,72,072,"Hottingen",76,76,16,"75-79",53
2015,34,034,"Sihlfeld",96,96,20,"95-99",5
2015,21,021,"Wollishofen",94,94,19,"90-94",30
2015,74,074,"Witikon",90,90,19,"90-94",62
2015,11,011,"Rathaus",88,88,18,"85-89",8
2015,11,011,"Rathaus",85,85,18,"85-89",3
2015,23,023,"Leimbach",73,73,15,"70-74",36
2015,81,081,"Seefeld",95,95,20,"95-99",1
2015,24,024,"Enge",88,88,18,"85-89",29
2015,42,042,"Langstrasse",77,77,16,"75-79",29
2015,115,115,"Oerlikon",88,88,18,"85-89",75
2015,111,111,"Affoltern",77,77,16,"75-79",141
2015,83,083,"Weinegg",70,70,15,"70-74",48
2015,91,091,"Albisrieden",94,94,19,"90-94",32
2015,61,061,"Unterstrass",88,88,18,"85-89",40
2015,92,092,"Altstetten",97,97,20,"95-99",5
2015,31,031,"Alt-Wiedikon",78,78,16,"75-79",62
2015,111,111,"Affoltern",84,84,17,"80-84",116
2015,102,102,"Wipkingen",94,94,19,"90-94",11
2015,24,024,"Enge",90,90,19,"90-94",23
2015,73,073,"Hirslanden",9,9,2,"5-9",50
2015,102,102,"Wipkingen",85,85,18,"85-89",60
2015,23,023,"Leimbach",93,93,19,"90-94",9
2015,51,051,"Gewerbeschule",83,83,17,"80-84",22
2015,44,044,"Hard",84,84,17,"80-84",49
2015,102,102,"Wipkingen",93,93,19,"90-94",19
2015,42,042,"Langstrasse",8,8,2,"5-9",34
2015,122,122,"Schwamendingen-Mitte",99,99,20,"95-99",1
2015,81,081,"Seefeld",9,9,2,"5-9",19
2015,12,012,"Hochschulen",98,98,20,"95-99",2
2015,61,061,"Unterstrass",82,82,17,"80-84",82
2015,41,041,"Werd",83,83,17,"80-84",6
2015,61,061,"Unterstrass",94,94,19,"90-94",14
2015,52,052,"Escher Wyss",88,88,18,"85-89",2
2015,73,073,"Hirslanden",81,81,17,"80-84",39
2015,91,091,"Albisrieden",99,99,20,"95-99",5
2015,119,119,"Seebach",90,90,19,"90-94",50
2015,44,044,"Hard",92,92,19,"90-94",11
2015,52,052,"Escher Wyss",87,87,18,"85-89",5
2015,14,014,"City",84,84,17,"80-84",3
2015,73,073,"Hirslanden",98,98,20,"95-99",7
2015,73,073,"Hirslanden",99,99,20,"95-99",5
2015,122,122,"Schwamendingen-Mitte",97,97,20,"95-99",5
2015,13,013,"Lindenhof",78,78,16,"75-79",7
2015,34,034,"Sihlfeld",99,99,20,"95-99",1
2015,102,102,"Wipkingen",96,96,20,"95-99",17
2015,74,074,"Witikon",96,96,20,"95-99",13
2015,102,102,"Wipkingen",97,97,20,"95-99",7
2015,11,011,"Rathaus",9,9,2,"5-9",12
2015,81,081,"Seefeld",70,70,15,"70-74",38
2015,14,014,"City",86,86,18,"85-89",2
2015,121,121,"Saatlen",32,32,7,"30-34",155
2015,115,115,"Oerlikon",40,40,9,"40-44",338
2015,92,092,"Altstetten",30,30,7,"30-34",721
2015,123,123,"Hirzenbach",33,33,7,"30-34",190
2015,115,115,"Oerlikon",38,38,8,"35-39",403
2015,72,072,"Hottingen",3,3,1,"0-4",106
2015,115,115,"Oerlikon",44,44,9,"40-44",290
2015,24,024,"Enge",41,41,9,"40-44",155
2015,101,101,"Höngg",35,35,8,"35-39",427
2015,123,123,"Hirzenbach",27,27,6,"25-29",224
2015,74,074,"Witikon",31,31,7,"30-34",142
2015,83,083,"Weinegg",30,30,7,"30-34",110
2015,51,051,"Gewerbeschule",34,34,7,"30-34",250
2015,42,042,"Langstrasse",30,30,7,"30-34",382
2015,102,102,"Wipkingen",3,3,1,"0-4",130
2015,71,071,"Fluntern",39,39,8,"35-39",135
2015,34,034,"Sihlfeld",31,31,7,"30-34",653
2015,41,041,"Werd",33,33,7,"30-34",165
2015,72,072,"Hottingen",31,31,7,"30-34",201
2015,102,102,"Wipkingen",45,45,10,"45-49",239
2015,102,102,"Wipkingen",32,32,7,"30-34",424
2015,72,072,"Hottingen",36,36,8,"35-39",207
2015,33,033,"Friesenberg",41,41,9,"40-44",157
2015,33,033,"Friesenberg",43,43,9,"40-44",178
2015,24,024,"Enge",26,26,6,"25-29",173
2015,21,021,"Wollishofen",29,29,6,"25-29",316
2015,44,044,"Hard",33,33,7,"30-34",349
2015,42,042,"Langstrasse",34,34,7,"30-34",352
2015,111,111,"Affoltern",41,41,9,"40-44",381
2015,111,111,"Affoltern",29,29,6,"25-29",479
2015,115,115,"Oerlikon",31,31,7,"30-34",553
2015,14,014,"City",43,43,9,"40-44",11
2015,12,012,"Hochschulen",27,27,6,"25-29",14
2015,81,081,"Seefeld",40,40,9,"40-44",101
2015,41,041,"Werd",39,39,8,"35-39",90
2015,14,014,"City",32,32,7,"30-34",10
2015,119,119,"Seebach",39,39,8,"35-39",434
2015,81,081,"Seefeld",4,4,1,"0-4",30
2015,119,119,"Seebach",36,36,8,"35-39",444
2015,12,012,"Hochschulen",30,30,7,"30-34",8
2015,123,123,"Hirzenbach",42,42,9,"40-44",152
2015,73,073,"Hirslanden",27,27,6,"25-29",130
2015,82,082,"Mühlebach",44,44,9,"40-44",101
2015,23,023,"Leimbach",4,4,1,"0-4",77
2015,24,024,"Enge",36,36,8,"35-39",219
2015,12,012,"Hochschulen",36,36,8,"35-39",12
2015,121,121,"Saatlen",44,44,9,"40-44",136
2015,63,063,"Oberstrass",27,27,6,"25-29",244
2015,14,014,"City",26,26,6,"25-29",9
2015,63,063,"Oberstrass",4,4,1,"0-4",85
2015,44,044,"Hard",39,39,8,"35-39",229
2015,41,041,"Werd",44,44,9,"40-44",73
2015,13,013,"Lindenhof",34,34,7,"30-34",19
2015,12,012,"Hochschulen",42,42,9,"40-44",6
2015,81,081,"Seefeld",33,33,7,"30-34",152
2015,63,063,"Oberstrass",32,32,7,"30-34",237
2015,72,072,"Hottingen",37,37,8,"35-39",200
2015,82,082,"Mühlebach",39,39,8,"35-39",110
2015,83,083,"Weinegg",29,29,6,"25-29",91
2015,42,042,"Langstrasse",38,38,8,"35-39",282
2015,12,012,"Hochschulen",28,28,6,"25-29",17
2015,24,024,"Enge",31,31,7,"30-34",257
2015,91,091,"Albisrieden",42,42,9,"40-44",302
2015,72,072,"Hottingen",41,41,9,"40-44",174
2015,83,083,"Weinegg",26,26,6,"25-29",76
2015,12,012,"Hochschulen",38,38,8,"35-39",6
2015,13,013,"Lindenhof",33,33,7,"30-34",20
2015,83,083,"Weinegg",41,41,9,"40-44",81
2015,63,063,"Oberstrass",37,37,8,"35-39",186
2015,61,061,"Unterstrass",26,26,6,"25-29",462
2015,102,102,"Wipkingen",44,44,9,"40-44",262
2015,115,115,"Oerlikon",27,27,6,"25-29",652
2015,101,101,"Höngg",25,25,6,"25-29",262
2015,73,073,"Hirslanden",34,34,7,"30-34",167
2015,41,041,"Werd",3,3,1,"0-4",45
2015,14,014,"City",31,31,7,"30-34",15
2015,74,074,"Witikon",25,25,6,"25-29",113
2015,82,082,"Mühlebach",32,32,7,"30-34",140
2015,92,092,"Altstetten",39,39,8,"35-39",542
2015,41,041,"Werd",4,4,1,"0-4",37
2015,23,023,"Leimbach",38,38,8,"35-39",87
2015,34,034,"Sihlfeld",25,25,6,"25-29",425
2015,52,052,"Escher Wyss",44,44,9,"40-44",93
2015,51,051,"Gewerbeschule",33,33,7,"30-34",276
2015,71,071,"Fluntern",4,4,1,"0-4",76
2015,11,011,"Rathaus",30,30,7,"30-34",81
2015,74,074,"Witikon",37,37,8,"35-39",135
2015,122,122,"Schwamendingen-Mitte",37,37,8,"35-39",204
2015,42,042,"Langstrasse",31,31,7,"30-34",424
2015,52,052,"Escher Wyss",4,4,1,"0-4",31
2015,44,044,"Hard",45,45,10,"45-49",164
2015,83,083,"Weinegg",36,36,8,"35-39",81
2015,52,052,"Escher Wyss",31,31,7,"30-34",225
2015,61,061,"Unterstrass",31,31,7,"30-34",541
2015,44,044,"Hard",37,37,8,"35-39",261
2015,72,072,"Hottingen",29,29,6,"25-29",179
2015,42,042,"Langstrasse",28,28,6,"25-29",398
2015,119,119,"Seebach",29,29,6,"25-29",557
2015,121,121,"Saatlen",26,26,6,"25-29",131
2015,71,071,"Fluntern",32,32,7,"30-34",127
2015,119,119,"Seebach",30,30,7,"30-34",588
2015,13,013,"Lindenhof",28,28,6,"25-29",18
2015,31,031,"Alt-Wiedikon",32,32,7,"30-34",495
2015,34,034,"Sihlfeld",29,29,6,"25-29",606
2015,119,119,"Seebach",3,3,1,"0-4",270
2015,52,052,"Escher Wyss",36,36,8,"35-39",158
2015,111,111,"Affoltern",4,4,1,"0-4",315
2015,33,033,"Friesenberg",34,34,7,"30-34",135
2015,51,051,"Gewerbeschule",28,28,6,"25-29",276
2015,63,063,"Oberstrass",34,34,7,"30-34",218
2015,91,091,"Albisrieden",31,31,7,"30-34",374
2015,12,012,"Hochschulen",41,41,9,"40-44",6
2015,33,033,"Friesenberg",32,32,7,"30-34",120
2015,91,091,"Albisrieden",35,35,8,"35-39",406
2015,73,073,"Hirslanden",40,40,9,"40-44",120
2015,83,083,"Weinegg",37,37,8,"35-39",73
2015,41,041,"Werd",35,35,8,"35-39",139
2015,122,122,"Schwamendingen-Mitte",32,32,7,"30-34",218
2015,81,081,"Seefeld",29,29,6,"25-29",130
2015,11,011,"Rathaus",35,35,8,"35-39",70
2015,115,115,"Oerlikon",33,33,7,"30-34",481
2015,72,072,"Hottingen",28,28,6,"25-29",203
2015,101,101,"Höngg",30,30,7,"30-34",360
2015,73,073,"Hirslanden",38,38,8,"35-39",133
2015,115,115,"Oerlikon",30,30,7,"30-34",612
2015,14,014,"City",29,29,6,"25-29",12
2015,13,013,"Lindenhof",37,37,8,"35-39",22
2015,123,123,"Hirzenbach",37,37,8,"35-39",192
2015,92,092,"Altstetten",31,31,7,"30-34",745
2015,91,091,"Albisrieden",3,3,1,"0-4",226
2015,81,081,"Seefeld",41,41,9,"40-44",104
2015,92,092,"Altstetten",41,41,9,"40-44",494
2015,61,061,"Unterstrass",33,33,7,"30-34",484
2015,115,115,"Oerlikon",35,35,8,"35-39",450
2015,102,102,"Wipkingen",31,31,7,"30-34",476
2015,63,063,"Oberstrass",42,42,9,"40-44",181
2015,23,023,"Leimbach",41,41,9,"40-44",101
2015,71,071,"Fluntern",40,40,9,"40-44",114
2015,91,091,"Albisrieden",38,38,8,"35-39",331
2015,51,051,"Gewerbeschule",40,40,9,"40-44",168
2015,91,091,"Albisrieden",41,41,9,"40-44",323
2015,23,023,"Leimbach",33,33,7,"30-34",114
2015,122,122,"Schwamendingen-Mitte",39,39,8,"35-39",165
2015,111,111,"Affoltern",43,43,9,"40-44",370
2015,111,111,"Affoltern",38,38,8,"35-39",411
2015,81,081,"Seefeld",39,39,8,"35-39",99
2015,71,071,"Fluntern",27,27,6,"25-29",120
2015,73,073,"Hirslanden",43,43,9,"40-44",110
2015,61,061,"Unterstrass",4,4,1,"0-4",234
2015,33,033,"Friesenberg",30,30,7,"30-34",104
2015,42,042,"Langstrasse",33,33,7,"30-34",362
2015,24,024,"Enge",34,34,7,"30-34",228
2015,14,014,"City",35,35,8,"35-39",15
2015,74,074,"Witikon",44,44,9,"40-44",173
2015,31,031,"Alt-Wiedikon",29,29,6,"25-29",503
2015,73,073,"Hirslanden",3,3,1,"0-4",74
2015,123,123,"Hirzenbach",30,30,7,"30-34",196
2015,72,072,"Hottingen",27,27,6,"25-29",184
2015,11,011,"Rathaus",43,43,9,"40-44",37
2015,121,121,"Saatlen",33,33,7,"30-34",156
2015,61,061,"Unterstrass",39,39,8,"35-39",373
2015,91,091,"Albisrieden",37,37,8,"35-39",401
2015,92,092,"Altstetten",42,42,9,"40-44",515
2015,12,012,"Hochschulen",26,26,6,"25-29",13
2015,41,041,"Werd",28,28,6,"25-29",120
2015,51,051,"Gewerbeschule",26,26,6,"25-29",220
2015,73,073,"Hirslanden",32,32,7,"30-34",163
2015,13,013,"Lindenhof",30,30,7,"30-34",21
2015,91,091,"Albisrieden",33,33,7,"30-34",383
2015,121,121,"Saatlen",40,40,9,"40-44",125
2015,34,034,"Sihlfeld",26,26,6,"25-29",472
2015,23,023,"Leimbach",31,31,7,"30-34",104
2015,74,074,"Witikon",38,38,8,"35-39",157
2015,122,122,"Schwamendingen-Mitte",36,36,8,"35-39",205
2015,51,051,"Gewerbeschule",4,4,1,"0-4",82
2015,13,013,"Lindenhof",42,42,9,"40-44",14
2015,101,101,"Höngg",37,37,8,"35-39",374
2015,71,071,"Fluntern",38,38,8,"35-39",127
2015,81,081,"Seefeld",30,30,7,"30-34",131
2015,34,034,"Sihlfeld",39,39,8,"35-39",450
2015,24,024,"Enge",29,29,6,"25-29",220
2015,23,023,"Leimbach",29,29,6,"25-29",92
2015,81,081,"Seefeld",3,3,1,"0-4",37
2015,83,083,"Weinegg",32,32,7,"30-34",91
2015,82,082,"Mühlebach",4,4,1,"0-4",45
2015,11,011,"Rathaus",39,39,8,"35-39",47
2015,23,023,"Leimbach",36,36,8,"35-39",102
2015,24,024,"Enge",40,40,9,"40-44",160
2015,74,074,"Witikon",34,34,7,"30-34",141
2015,73,073,"Hirslanden",29,29,6,"25-29",151
2015,121,121,"Saatlen",37,37,8,"35-39",144
2015,74,074,"Witikon",27,27,6,"25-29",131
2015,33,033,"Friesenberg",38,38,8,"35-39",182
2015,42,042,"Langstrasse",27,27,6,"25-29",367
2015,72,072,"Hottingen",46,46,10,"45-49",196
2015,123,123,"Hirzenbach",28,28,6,"25-29",240
2015,101,101,"Höngg",34,34,7,"30-34",441
2015,34,034,"Sihlfeld",40,40,9,"40-44",372
2015,123,123,"Hirzenbach",45,45,10,"45-49",161
2015,102,102,"Wipkingen",4,4,1,"0-4",105
2015,121,121,"Saatlen",35,35,8,"35-39",149
2015,71,071,"Fluntern",43,43,9,"40-44",113
2015,122,122,"Schwamendingen-Mitte",3,3,1,"0-4",101
2015,83,083,"Weinegg",34,34,7,"30-34",100
2015,13,013,"Lindenhof",43,43,9,"40-44",14
2015,73,073,"Hirslanden",28,28,6,"25-29",121
2015,71,071,"Fluntern",30,30,7,"30-34",113
2015,92,092,"Altstetten",38,38,8,"35-39",558
2015,51,051,"Gewerbeschule",46,46,10,"45-49",148
2015,52,052,"Escher Wyss",29,29,6,"25-29",192
2015,14,014,"City",39,39,8,"35-39",9
2015,121,121,"Saatlen",39,39,8,"35-39",127
2015,83,083,"Weinegg",31,31,7,"30-34",97
2015,31,031,"Alt-Wiedikon",35,35,8,"35-39",456
2015,72,072,"Hottingen",44,44,9,"40-44",165
2015,91,091,"Albisrieden",26,26,6,"25-29",289
2015,41,041,"Werd",34,34,7,"30-34",135
2015,61,061,"Unterstrass",40,40,9,"40-44",423
2015,82,082,"Mühlebach",38,38,8,"35-39",141
2015,119,119,"Seebach",31,31,7,"30-34",568
2015,33,033,"Friesenberg",39,39,8,"35-39",190
2015,111,111,"Affoltern",3,3,1,"0-4",328
2015,34,034,"Sihlfeld",38,38,8,"35-39",433
2015,122,122,"Schwamendingen-Mitte",28,28,6,"25-29",282
2015,42,042,"Langstrasse",43,43,9,"40-44",190
2015,101,101,"Höngg",29,29,6,"25-29",338
2015,82,082,"Mühlebach",35,35,8,"35-39",149
2015,74,074,"Witikon",40,40,9,"40-44",166
2015,23,023,"Leimbach",44,44,9,"40-44",88
2015,42,042,"Langstrasse",41,41,9,"40-44",223
2015,82,082,"Mühlebach",37,37,8,"35-39",131
2015,83,083,"Weinegg",39,39,8,"35-39",86
2015,101,101,"Höngg",39,39,8,"35-39",380
2015,102,102,"Wipkingen",36,36,8,"35-39",382
2015,111,111,"Affoltern",26,26,6,"25-29",524
2015,122,122,"Schwamendingen-Mitte",26,26,6,"25-29",285
2015,12,012,"Hochschulen",34,34,7,"30-34",9
2015,41,041,"Werd",43,43,9,"40-44",79
2015,74,074,"Witikon",30,30,7,"30-34",122
2015,82,082,"Mühlebach",41,41,9,"40-44",112
2015,81,081,"Seefeld",38,38,8,"35-39",111
2015,119,119,"Seebach",32,32,7,"30-34",515
2015,11,011,"Rathaus",28,28,6,"25-29",99
2015,52,052,"Escher Wyss",41,41,9,"40-44",121
2015,115,115,"Oerlikon",34,34,7,"30-34",471
2015,34,034,"Sihlfeld",30,30,7,"30-34",647
2015,34,034,"Sihlfeld",43,43,9,"40-44",340
2015,12,012,"Hochschulen",4,4,1,"0-4",2
2015,74,074,"Witikon",28,28,6,"25-29",128
2015,123,123,"Hirzenbach",3,3,1,"0-4",138
2015,111,111,"Affoltern",44,44,9,"40-44",355
2015,83,083,"Weinegg",42,42,9,"40-44",75
2015,71,071,"Fluntern",34,34,7,"30-34",140
2015,61,061,"Unterstrass",36,36,8,"35-39",498
2015,34,034,"Sihlfeld",27,27,6,"25-29",554
2015,34,034,"Sihlfeld",37,37,8,"35-39",485
2015,74,074,"Witikon",32,32,7,"30-34",151
2015,123,123,"Hirzenbach",38,38,8,"35-39",186
2015,11,011,"Rathaus",37,37,8,"35-39",59
2015,11,011,"Rathaus",34,34,7,"30-34",72
2015,44,044,"Hard",44,44,9,"40-44",193
2015,81,081,"Seefeld",35,35,8,"35-39",124
2015,31,031,"Alt-Wiedikon",36,36,8,"35-39",433
2015,122,122,"Schwamendingen-Mitte",44,44,9,"40-44",119
2015,115,115,"Oerlikon",3,3,1,"0-4",185
2015,24,024,"Enge",46,46,10,"45-49",125
2015,52,052,"Escher Wyss",3,3,1,"0-4",40
2015,122,122,"Schwamendingen-Mitte",40,40,9,"40-44",151
2015,11,011,"Rathaus",3,3,1,"0-4",14
2015,82,082,"Mühlebach",30,30,7,"30-34",156
2015,12,012,"Hochschulen",31,31,7,"30-34",9
2015,34,034,"Sihlfeld",42,42,9,"40-44",330
2015,23,023,"Leimbach",40,40,9,"40-44",103
2015,71,071,"Fluntern",25,25,6,"25-29",122
2015,33,033,"Friesenberg",31,31,7,"30-34",119
2015,31,031,"Alt-Wiedikon",34,34,7,"30-34",508
2015,44,044,"Hard",32,32,7,"30-34",320
2015,11,011,"Rathaus",36,36,8,"35-39",61
2015,119,119,"Seebach",43,43,9,"40-44",344
2015,82,082,"Mühlebach",27,27,6,"25-29",114
2015,92,092,"Altstetten",34,34,7,"30-34",629
2015,92,092,"Altstetten",40,40,9,"40-44",509
2015,41,041,"Werd",37,37,8,"35-39",111
2015,12,012,"Hochschulen",45,45,10,"45-49",4
2015,61,061,"Unterstrass",30,30,7,"30-34",561
2015,33,033,"Friesenberg",4,4,1,"0-4",181
2015,121,121,"Saatlen",3,3,1,"0-4",117
2015,91,091,"Albisrieden",44,44,9,"40-44",273
2015,42,042,"Langstrasse",37,37,8,"35-39",312
2015,122,122,"Schwamendingen-Mitte",38,38,8,"35-39",173
2015,63,063,"Oberstrass",43,43,9,"40-44",145
2015,92,092,"Altstetten",4,4,1,"0-4",279
2015,83,083,"Weinegg",35,35,8,"35-39",95
2015,122,122,"Schwamendingen-Mitte",41,41,9,"40-44",148
2015,24,024,"Enge",3,3,1,"0-4",105
2015,11,011,"Rathaus",4,4,1,"0-4",15
2015,102,102,"Wipkingen",33,33,7,"30-34",480
2015,102,102,"Wipkingen",40,40,9,"40-44",290
2015,44,044,"Hard",36,36,8,"35-39",299
2015,51,051,"Gewerbeschule",36,36,8,"35-39",217
2015,42,042,"Langstrasse",35,35,8,"35-39",338
2015,119,119,"Seebach",4,4,1,"0-4",262
2015,24,024,"Enge",35,35,8,"35-39",213
2015,52,052,"Escher Wyss",27,27,6,"25-29",182
2015,102,102,"Wipkingen",35,35,8,"35-39",457
2015,44,044,"Hard",27,27,6,"25-29",359
2015,34,034,"Sihlfeld",32,32,7,"30-34",646
2015,122,122,"Schwamendingen-Mitte",25,25,6,"25-29",259
2015,51,051,"Gewerbeschule",30,30,7,"30-34",300
2015,73,073,"Hirslanden",39,39,8,"35-39",128
2015,51,051,"Gewerbeschule",39,39,8,"35-39",212
2015,14,014,"City",30,30,7,"30-34",18
2015,13,013,"Lindenhof",4,4,1,"0-4",1
2015,21,021,"Wollishofen",32,32,7,"30-34",322
2015,101,101,"Höngg",38,38,8,"35-39",401
2015,13,013,"Lindenhof",46,46,10,"45-49",11
2015,23,023,"Leimbach",3,3,1,"0-4",86
2015,24,024,"Enge",4,4,1,"0-4",100
2015,24,024,"Enge",27,27,6,"25-29",238
2015,13,013,"Lindenhof",39,39,8,"35-39",25
2015,41,041,"Werd",41,41,9,"40-44",75
2015,71,071,"Fluntern",33,33,7,"30-34",120
2015,101,101,"Höngg",33,33,7,"30-34",408
2015,115,115,"Oerlikon",37,37,8,"35-39",458
2015,61,061,"Unterstrass",32,32,7,"30-34",520
2015,42,042,"Langstrasse",39,39,8,"35-39",251
2015,71,071,"Fluntern",37,37,8,"35-39",123
2015,74,074,"Witikon",29,29,6,"25-29",102
2015,51,051,"Gewerbeschule",35,35,8,"35-39",274
2015,101,101,"Höngg",40,40,9,"40-44",359
2015,81,081,"Seefeld",32,32,7,"30-34",125
2015,115,115,"Oerlikon",32,32,7,"30-34",547
2015,73,073,"Hirslanden",33,33,7,"30-34",160
2015,83,083,"Weinegg",44,44,9,"40-44",68
2015,21,021,"Wollishofen",34,34,7,"30-34",322
2015,34,034,"Sihlfeld",34,34,7,"30-34",638
2015,82,082,"Mühlebach",28,28,6,"25-29",145
2015,101,101,"Höngg",36,36,8,"35-39",442
2015,23,023,"Leimbach",28,28,6,"25-29",89
2015,121,121,"Saatlen",4,4,1,"0-4",115
2015,31,031,"Alt-Wiedikon",25,25,6,"25-29",321
2015,21,021,"Wollishofen",26,26,6,"25-29",280
2015,11,011,"Rathaus",29,29,6,"25-29",113
2015,91,091,"Albisrieden",39,39,8,"35-39",324
2015,72,072,"Hottingen",35,35,8,"35-39",232
2015,73,073,"Hirslanden",25,25,6,"25-29",85
2015,111,111,"Affoltern",27,27,6,"25-29",528
2015,63,063,"Oberstrass",36,36,8,"35-39",175
2015,115,115,"Oerlikon",36,36,8,"35-39",408
2015,12,012,"Hochschulen",37,37,8,"35-39",12
2015,24,024,"Enge",44,44,9,"40-44",149
2015,51,051,"Gewerbeschule",3,3,1,"0-4",70
2015,12,012,"Hochschulen",32,32,7,"30-34",9
2015,122,122,"Schwamendingen-Mitte",29,29,6,"25-29",268
2015,21,021,"Wollishofen",3,3,1,"0-4",161
2015,102,102,"Wipkingen",26,26,6,"25-29",330
2015,91,091,"Albisrieden",40,40,9,"40-44",364
2015,71,071,"Fluntern",42,42,9,"40-44",126
2015,11,011,"Rathaus",38,38,8,"35-39",53
2015,21,021,"Wollishofen",33,33,7,"30-34",329
2015,71,071,"Fluntern",36,36,8,"35-39",128
2015,31,031,"Alt-Wiedikon",31,31,7,"30-34",514
2015,83,083,"Weinegg",27,27,6,"25-29",101
2015,122,122,"Schwamendingen-Mitte",33,33,7,"30-34",241
2015,72,072,"Hottingen",34,34,7,"30-34",209
2015,24,024,"Enge",32,32,7,"30-34",237
2015,102,102,"Wipkingen",39,39,8,"35-39",320
2015,123,123,"Hirzenbach",4,4,1,"0-4",121
2015,73,073,"Hirslanden",31,31,7,"30-34",149
2015,82,082,"Mühlebach",43,43,9,"40-44",89
2015,83,083,"Weinegg",45,45,10,"45-49",76
2015,73,073,"Hirslanden",37,37,8,"35-39",129
2015,33,033,"Friesenberg",25,25,6,"25-29",102
2015,91,091,"Albisrieden",43,43,9,"40-44",267
2015,102,102,"Wipkingen",41,41,9,"40-44",281
2015,42,042,"Langstrasse",29,29,6,"25-29",418
2015,101,101,"Höngg",43,43,9,"40-44",344
2015,42,042,"Langstrasse",3,3,1,"0-4",61
2015,13,013,"Lindenhof",3,3,1,"0-4",3
2015,102,102,"Wipkingen",30,30,7,"30-34",447
2015,119,119,"Seebach",26,26,6,"25-29",563
2015,72,072,"Hottingen",39,39,8,"35-39",193
2015,122,122,"Schwamendingen-Mitte",43,43,9,"40-44",140
2015,44,044,"Hard",38,38,8,"35-39",267
